Age,Overall,Potential,Special,International_Reputation,Weak_Foot,Skill_Moves,Weight,DIV,HAN,KIC,REF,POS,Best_Overall_Rating,PAC,Preferred_Foot_Right
27,66,70,925,1.0,1.0,1.0,84.82,68.0,60.0,63.0,68.0,66.0,66.0,22.0,1
19,60,76,924,1.0,3.0,1.0,78.02,60.0,62.0,65.0,58.0,60.0,60.0,29.5,1
21,60,74,921,1.0,3.0,1.0,83.01,60.0,56.0,54.0,58.0,61.0,60.0,25.5,1
20,55,68,920,1.0,2.0,1.0,88.0,55.0,54.0,51.0,51.0,56.0,55.0,27.5,1
21,64,72,920,1.0,2.0,1.0,79.83,65.0,63.0,59.0,63.0,64.0,64.0,17.5,1
18,60,77,920,1.0,3.0,1.0,77.11,61.0,56.0,56.0,58.0,62.0,60.0,26.0,1
20,59,73,917,1.0,3.0,1.0,78.93,61.0,62.0,61.0,59.0,63.0,59.0,28.5,1
19,57,72,915,1.0,3.0,1.0,78.93,59.0,56.0,57.0,56.0,58.0,57.0,34.5,1
21,64,78,913,1.0,2.0,1.0,79.83,63.0,64.0,62.0,60.0,66.0,64.0,29.5,1
21,64,77,913,1.0,3.0,1.0,83.91,61.0,62.0,66.0,64.0,67.0,64.0,25.0,1
23,63,73,913,1.0,3.0,1.0,76.2,63.0,67.0,61.0,64.0,65.0,63.0,25.5,1
21,62,72,913,1.0,2.0,1.0,84.82,62.0,60.0,58.0,59.0,64.0,62.0,24.5,1
17,58,71,911,1.0,3.0,1.0,76.2,59.0,54.0,52.0,54.0,60.0,58.0,35.0,1
18,62,81,905,1.0,3.0,1.0,83.91,63.0,63.0,59.0,63.0,63.0,62.0,24.0,1
19,62,76,904,1.0,2.0,1.0,78.02,62.0,58.0,63.0,57.0,64.0,62.0,23.0,0
23,53,62,902,1.0,2.0,1.0,74.84,46.0,58.0,59.0,52.0,56.0,53.0,20.5,0
21,64,76,902,1.0,3.0,1.0,83.01,64.0,63.0,59.0,64.0,67.0,64.0,37.0,1
19,55,70,901,1.0,1.0,1.0,78.02,57.0,56.0,55.0,55.0,56.0,55.0,33.0,1
17,52,70,899,1.0,3.0,1.0,73.03,50.0,54.0,51.0,53.0,55.0,51.0,21.5,1
22,57,67,899,1.0,2.0,1.0,89.81,60.0,58.0,53.0,54.0,59.0,57.0,26.0,0
18,57,75,899,1.0,3.0,1.0,74.84,59.0,56.0,57.0,54.0,57.0,57.0,20.5,1
20,55,69,897,1.0,3.0,1.0,74.84,58.0,59.0,51.0,49.0,58.0,55.0,37.0,1
23,60,68,895,1.0,3.0,1.0,74.84,66.0,65.0,60.0,59.0,57.0,60.0,27.0,1
19,60,79,889,1.0,3.0,1.0,83.01,57.0,58.0,64.0,62.0,60.0,60.0,28.5,1
21,62,70,887,1.0,3.0,1.0,73.94,66.0,67.0,58.0,60.0,58.0,62.0,28.0,1
18,57,76,886,1.0,3.0,1.0,84.82,62.0,51.0,49.0,55.0,60.0,57.0,26.5,1
17,54,72,882,1.0,2.0,1.0,78.02,56.0,50.0,50.0,51.0,55.0,54.0,29.5,1
19,54,68,882,1.0,2.0,1.0,82.1,55.0,56.0,53.0,52.0,59.0,54.0,22.0,1
17,55,73,882,1.0,2.0,1.0,77.11,54.0,53.0,54.0,54.0,55.0,55.0,35.5,1
20,60,77,881,1.0,2.0,1.0,69.85,62.0,59.0,59.0,58.0,62.0,60.0,30.5,1
21,61,69,879,1.0,2.0,1.0,89.81,60.0,63.0,56.0,58.0,62.0,61.0,28.0,1
17,59,74,878,1.0,3.0,1.0,73.03,62.0,58.0,59.0,54.0,66.0,59.0,21.5,1
17,63,76,873,1.0,2.0,1.0,93.89,65.0,60.0,58.0,64.0,61.0,63.0,17.0,1
19,57,70,868,1.0,3.0,1.0,74.84,58.0,53.0,58.0,56.0,63.0,57.0,26.0,1
20,57,71,865,1.0,3.0,1.0,74.84,55.0,54.0,53.0,59.0,58.0,57.0,21.0,1
23,52,59,865,1.0,2.0,1.0,78.02,58.0,49.0,49.0,47.0,57.0,52.0,28.5,1
20,55,68,865,1.0,3.0,1.0,78.02,53.0,59.0,54.0,53.0,53.0,55.0,23.5,0
21,58,72,861,1.0,3.0,1.0,83.01,59.0,54.0,50.0,59.0,63.0,58.0,25.0,1
18,52,70,859,1.0,3.0,1.0,79.83,54.0,51.0,55.0,52.0,57.0,52.0,23.0,1
18,53,68,853,1.0,1.0,1.0,79.83,48.0,54.0,60.0,55.0,51.0,53.0,26.5,1
29,59,59,850,1.0,1.0,1.0,88.0,61.0,60.0,58.0,59.0,64.0,59.0,17.5,0
20,59,71,844,1.0,2.0,1.0,78.93,59.0,59.0,54.0,61.0,59.0,59.0,32.5,0
18,58,75,844,1.0,2.0,1.0,73.94,63.0,59.0,57.0,55.0,59.0,58.0,18.5,1
19,55,75,842,1.0,2.0,1.0,82.1,53.0,59.0,58.0,52.0,56.0,55.0,23.0,1
19,51,65,840,1.0,3.0,1.0,92.99,66.0,45.0,48.0,43.0,47.0,51.0,35.5,1
21,50,62,839,1.0,3.0,1.0,81.19,57.0,51.0,46.0,45.0,51.0,50.0,17.0,0
19,54,74,839,1.0,1.0,1.0,73.94,62.0,55.0,51.0,45.0,58.0,54.0,31.0,1
22,56,65,837,1.0,2.0,1.0,74.84,62.0,51.0,61.0,54.0,62.0,56.0,19.5,1
21,56,68,833,1.0,2.0,1.0,81.19,58.0,53.0,49.0,57.0,62.0,56.0,23.5,1
18,53,73,830,1.0,3.0,1.0,78.93,56.0,53.0,54.0,49.0,56.0,53.0,28.5,1
19,49,67,828,1.0,2.0,1.0,83.01,49.0,51.0,44.0,45.0,50.0,49.0,21.0,1
18,57,76,827,1.0,2.0,1.0,76.2,59.0,58.0,56.0,54.0,61.0,57.0,24.5,1
20,54,64,824,1.0,3.0,1.0,81.19,56.0,52.0,48.0,53.0,56.0,54.0,22.0,1
21,52,61,820,1.0,2.0,1.0,79.83,54.0,51.0,49.0,46.0,53.0,52.0,21.0,1
19,49,65,815,1.0,1.0,1.0,74.84,50.0,48.0,46.0,48.0,54.0,49.0,27.0,1
19,55,72,813,1.0,2.0,1.0,76.2,59.0,55.0,46.0,49.0,59.0,55.0,16.5,1
19,56,73,812,1.0,2.0,1.0,83.01,56.0,54.0,55.0,57.0,60.0,56.0,26.5,1
22,49,59,810,1.0,1.0,1.0,74.84,47.0,50.0,50.0,48.0,52.0,49.0,24.0,1
20,54,71,787,1.0,2.0,1.0,83.91,54.0,54.0,47.0,54.0,56.0,54.0,17.5,1
18,47,65,731,1.0,3.0,1.0,78.02,52.0,52.0,52.0,40.0,44.0,46.0,17.0,1
27,89,91,1583,3.0,3.0,1.0,86.0,87.0,82.0,93.0,88.0,88.0,89.0,63.5,0
35,90,90,1534,5.0,4.0,1.0,93.0,88.0,88.0,91.0,89.0,88.0,90.0,57.0,1
27,83,85,1495,3.0,4.0,1.0,77.0,83.0,78.0,87.0,80.0,86.0,83.0,48.5,0
38,78,78,1480,3.0,3.0,1.0,80.0,77.0,78.0,84.0,78.0,78.0,78.0,56.0,1
25,84,89,1456,2.0,4.0,1.0,89.0,83.0,81.0,85.0,84.0,86.0,84.0,50.0,1
28,84,85,1449,3.0,4.0,1.0,88.0,85.0,83.0,82.0,83.0,85.0,84.0,58.0,1
29,76,76,1449,1.0,3.0,1.0,90.0,78.0,75.0,85.0,75.0,79.0,76.0,59.0,1
29,90,92,1444,4.0,4.0,1.0,85.0,88.0,85.0,88.0,88.0,90.0,90.0,44.0,1
34,88,88,1428,3.0,3.0,1.0,80.0,89.0,84.0,75.0,87.0,89.0,88.0,53.5,1
30,84,84,1425,4.0,3.0,1.0,76.0,86.0,79.0,76.0,79.0,87.0,84.0,57.5,1
28,91,93,1413,5.0,3.0,1.0,87.0,87.0,92.0,78.0,90.0,90.0,91.0,51.5,1
28,89,90,1393,3.0,3.0,1.0,91.0,86.0,86.0,84.0,90.0,89.0,89.0,51.5,1
30,75,75,1379,1.0,3.0,1.0,73.0,73.0,77.0,74.0,71.0,75.0,75.0,58.0,1
28,82,84,1378,2.0,3.0,1.0,94.0,85.0,79.0,76.0,80.0,85.0,82.0,55.0,1
22,89,93,1377,3.0,3.0,1.0,90.0,91.0,83.0,79.0,85.0,90.0,89.0,52.5,1
30,82,83,1376,2.0,2.0,1.0,81.0,84.0,78.0,70.0,80.0,86.0,82.0,63.5,0
34,87,87,1372,4.0,1.0,1.0,82.0,88.0,83.0,65.0,84.0,90.0,87.0,61.5,0
34,80,80,1370,2.0,3.0,1.0,80.0,81.0,79.0,77.0,77.0,82.0,80.0,51.5,1
32,83,83,1368,2.0,3.0,1.0,87.0,85.0,83.0,78.0,81.0,83.0,83.0,56.5,1
33,82,82,1368,3.0,2.0,1.0,84.0,82.0,80.0,77.0,80.0,83.0,82.0,55.0,0
34,85,85,1358,2.0,3.0,1.0,89.0,84.0,78.0,80.0,83.0,90.0,85.0,48.0,1
29,83,84,1357,3.0,3.0,1.0,83.0,85.0,80.0,76.0,83.0,85.0,83.0,55.5,1
32,85,85,1356,3.0,4.0,1.0,79.0,79.0,81.0,84.0,86.0,86.0,85.0,51.0,1
29,77,79,1354,1.0,4.0,1.0,82.0,77.0,75.0,82.0,76.0,79.0,77.0,52.5,1
32,75,75,1347,1.0,4.0,1.0,76.0,75.0,73.0,69.0,73.0,75.0,75.0,65.0,1
26,80,80,1342,1.0,3.0,1.0,77.0,80.0,79.0,72.0,80.0,82.0,80.0,48.5,0
31,82,82,1333,2.0,2.0,1.0,84.0,83.0,79.0,78.0,79.0,81.0,82.0,54.0,1
30,81,81,1331,1.0,2.0,1.0,78.0,82.0,78.0,67.0,81.0,83.0,81.0,55.5,1
29,89,91,1327,4.0,3.0,1.0,96.0,84.0,89.0,74.0,86.0,88.0,89.0,47.0,0
32,81,81,1325,3.0,3.0,1.0,83.0,81.0,80.0,78.0,81.0,79.0,81.0,53.0,1
20,67,79,1321,1.0,2.0,1.0,75.0,67.0,65.0,66.0,64.0,68.0,67.0,40.0,0
26,77,82,1321,1.0,3.0,1.0,86.0,78.0,73.0,74.0,72.0,83.0,77.0,53.0,1
37,72,72,1320,1.0,3.0,1.0,82.0,78.0,75.0,78.0,68.0,69.0,72.0,38.5,1
28,73,74,1319,2.0,4.0,1.0,95.0,73.0,68.0,66.0,74.0,75.0,73.0,56.5,1
34,76,76,1317,1.0,3.0,1.0,82.0,78.0,74.0,67.0,75.0,76.0,76.0,56.5,1
38,78,78,1317,3.0,3.0,1.0,92.0,77.0,78.0,79.0,79.0,77.0,78.0,46.0,1
31,87,87,1317,3.0,3.0,1.0,90.0,86.0,82.0,73.0,87.0,88.0,87.0,49.0,1
34,73,73,1312,2.0,2.0,1.0,86.0,74.0,70.0,72.0,69.0,74.0,73.0,47.5,1
27,70,72,1311,1.0,5.0,1.0,74.0,69.0,66.0,74.0,70.0,73.0,70.0,50.5,0
23,73,77,1311,1.0,3.0,1.0,77.0,70.0,69.0,69.0,74.0,76.0,73.0,52.5,1
29,80,80,1308,3.0,3.0,1.0,84.0,80.0,79.0,78.0,79.0,80.0,80.0,54.0,1
33,73,73,1307,1.0,3.0,1.0,85.0,71.0,73.0,73.0,72.0,74.0,73.0,59.5,1
33,73,73,1307,1.0,4.0,1.0,79.0,72.0,75.0,71.0,70.0,73.0,73.0,56.5,1
24,70,75,1306,1.0,3.0,1.0,90.0,69.0,69.0,78.0,69.0,70.0,70.0,42.5,1
29,80,82,1300,1.0,2.0,1.0,81.0,79.0,77.0,70.0,81.0,82.0,80.0,45.0,0
26,79,83,1299,2.0,4.0,1.0,88.0,78.0,77.0,85.0,76.0,81.0,79.0,33.5,1
29,80,81,1299,1.0,2.0,1.0,94.0,77.0,79.0,78.0,80.0,81.0,80.0,37.0,0
31,61,61,1297,1.0,3.0,1.0,85.0,68.0,56.0,73.0,56.0,61.0,61.0,56.0,0
25,74,78,1297,1.0,3.0,1.0,75.0,73.0,73.0,76.0,70.0,74.0,74.0,52.0,1
33,79,79,1296,3.0,3.0,1.0,86.0,78.0,75.0,79.0,78.0,83.0,79.0,45.5,1
30,75,75,1294,2.0,4.0,1.0,88.0,74.0,74.0,75.0,75.0,77.0,75.0,50.0,1
35,74,74,1293,2.0,3.0,1.0,84.0,74.0,72.0,70.0,73.0,75.0,74.0,53.5,1
26,72,77,1292,1.0,3.0,1.0,82.0,71.0,74.0,67.0,72.0,73.0,72.0,59.0,0
35,76,76,1291,2.0,3.0,1.0,85.0,74.0,75.0,74.0,78.0,75.0,76.0,55.5,1
36,86,86,1289,3.0,3.0,1.0,92.0,81.0,81.0,65.0,92.0,87.0,86.0,47.5,1
26,81,84,1287,1.0,4.0,1.0,83.0,84.0,74.0,80.0,84.0,82.0,81.0,43.0,1
37,74,74,1284,2.0,2.0,1.0,74.0,72.0,71.0,73.0,75.0,74.0,74.0,47.0,1
24,82,86,1283,3.0,3.0,1.0,89.0,82.0,77.0,76.0,85.0,84.0,82.0,47.0,1
28,80,82,1281,2.0,2.0,1.0,93.0,80.0,79.0,72.0,80.0,83.0,80.0,48.0,1
36,81,81,1275,3.0,3.0,1.0,82.0,80.0,80.0,78.0,81.0,81.0,81.0,48.0,1
29,83,83,1275,1.0,3.0,1.0,76.0,81.0,83.0,75.0,83.0,84.0,83.0,48.5,1
24,72,78,1275,1.0,3.0,1.0,75.0,72.0,70.0,68.0,73.0,72.0,72.0,56.5,1
28,81,82,1273,1.0,3.0,1.0,85.0,81.0,80.0,72.0,80.0,82.0,81.0,41.5,1
35,74,74,1272,2.0,2.0,1.0,96.0,71.0,73.0,72.0,71.0,77.0,74.0,46.5,1
39,83,87,1272,3.0,3.0,1.0,89.0,82.0,87.0,85.0,93.0,75.0,83.0,45.5,1
43,80,80,1270,4.0,2.0,1.0,92.0,76.0,73.0,70.0,90.0,76.0,80.0,33.5,1
28,80,82,1268,2.0,3.0,1.0,77.0,80.0,80.0,71.0,79.0,82.0,80.0,56.5,1
33,79,79,1266,3.0,3.0,1.0,93.0,80.0,79.0,74.0,78.0,79.0,79.0,47.5,1
26,82,87,1264,2.0,2.0,1.0,94.0,82.0,81.0,76.0,83.0,82.0,82.0,47.0,1
29,76,76,1263,2.0,2.0,1.0,87.0,76.0,74.0,68.0,76.0,78.0,76.0,43.0,1
36,82,82,1261,2.0,2.0,1.0,83.0,82.0,82.0,71.0,83.0,82.0,82.0,48.5,1
31,82,82,1261,2.0,1.0,1.0,82.0,81.0,80.0,79.0,79.0,82.0,82.0,49.0,1
38,78,78,1260,2.0,3.0,1.0,90.0,78.0,77.0,73.0,78.0,78.0,78.0,45.5,0
23,75,82,1258,1.0,3.0,1.0,77.0,78.0,73.0,71.0,71.0,78.0,75.0,48.5,1
33,70,70,1257,1.0,3.0,1.0,77.0,68.0,67.0,66.0,70.0,71.0,70.0,55.0,1
31,74,74,1253,1.0,3.0,1.0,86.0,73.0,73.0,72.0,74.0,73.0,74.0,46.5,0
36,74,74,1252,1.0,2.0,1.0,79.0,73.0,72.0,73.0,74.0,75.0,74.0,45.0,1
25,73,79,1252,1.0,2.0,1.0,80.0,75.0,69.0,66.0,71.0,75.0,73.0,59.5,1
30,82,82,1251,1.0,2.0,1.0,78.0,82.0,79.0,76.0,81.0,84.0,82.0,35.5,0
24,80,87,1250,2.0,3.0,1.0,85.0,80.0,79.0,78.0,76.0,83.0,80.0,49.5,1
29,79,80,1250,1.0,3.0,1.0,70.0,77.0,76.0,76.0,77.0,82.0,79.0,44.0,1
30,80,80,1248,3.0,2.0,1.0,85.0,81.0,79.0,60.0,77.0,86.0,80.0,47.0,1
31,75,75,1246,1.0,2.0,1.0,79.0,74.0,74.0,61.0,75.0,80.0,75.0,57.0,1
33,77,77,1245,2.0,2.0,1.0,74.0,77.0,75.0,71.0,77.0,79.0,77.0,39.0,0
34,74,74,1244,2.0,2.0,1.0,80.0,77.0,70.0,68.0,72.0,77.0,74.0,45.0,1
34,82,82,1243,3.0,2.0,1.0,85.0,82.0,77.0,76.0,84.0,80.0,82.0,46.0,1
28,77,80,1243,2.0,3.0,1.0,85.0,79.0,74.0,70.0,76.0,79.0,77.0,41.5,1
28,75,76,1243,2.0,3.0,1.0,87.0,80.0,68.0,75.0,72.0,79.0,75.0,54.5,1
27,76,78,1242,1.0,3.0,1.0,80.0,76.0,76.0,70.0,75.0,76.0,76.0,42.0,1
30,82,82,1240,3.0,4.0,1.0,88.0,82.0,78.0,79.0,82.0,84.0,82.0,48.5,1
38,75,75,1239,2.0,1.0,1.0,95.0,78.0,70.0,58.0,75.0,79.0,75.0,45.5,1
25,72,76,1238,1.0,3.0,1.0,77.0,73.0,70.0,69.0,69.0,74.0,72.0,48.5,1
35,77,77,1238,2.0,3.0,1.0,90.0,77.0,74.0,74.0,78.0,78.0,77.0,44.5,1
38,65,65,1237,1.0,4.0,1.0,83.0,65.0,67.0,69.0,64.0,63.0,65.0,39.0,1
30,79,79,1237,1.0,3.0,1.0,80.0,82.0,77.0,63.0,80.0,82.0,79.0,59.5,1
37,68,68,1235,2.0,2.0,1.0,93.0,69.0,58.0,66.0,67.0,73.0,68.0,41.0,1
36,73,73,1234,1.0,3.0,1.0,81.0,71.0,69.0,67.0,74.0,75.0,73.0,56.5,1
24,67,72,1233,1.0,2.0,1.0,87.0,70.0,61.0,59.0,67.0,73.0,67.0,53.0,1
35,70,70,1232,2.0,3.0,1.0,74.0,72.0,66.0,68.0,68.0,73.0,69.0,58.0,1
22,78,83,1232,2.0,3.0,1.0,90.0,80.0,76.0,69.0,74.0,82.0,78.0,46.5,1
23,76,82,1230,1.0,4.0,1.0,85.0,76.0,73.0,69.0,75.0,78.0,76.0,44.5,1
36,73,73,1229,1.0,2.0,1.0,84.0,74.0,69.0,66.0,73.0,77.0,73.0,37.0,1
33,78,78,1228,2.0,3.0,1.0,89.0,81.0,74.0,79.0,77.0,79.0,78.0,43.5,1
32,78,78,1228,2.0,3.0,1.0,80.0,79.0,73.0,69.0,78.0,83.0,78.0,46.5,1
24,70,77,1228,1.0,3.0,1.0,84.0,72.0,62.0,77.0,66.0,74.0,70.0,38.0,0
28,79,81,1227,1.0,2.0,1.0,84.0,80.0,77.0,62.0,76.0,83.0,79.0,45.0,1
23,77,81,1227,1.0,2.0,1.0,74.0,79.0,73.0,70.0,77.0,80.0,77.0,44.0,1
27,81,83,1224,1.0,3.0,1.0,78.0,82.0,80.0,73.0,80.0,84.0,81.0,39.0,1
37,71,71,1223,1.0,3.0,1.0,72.0,71.0,72.0,68.0,71.0,71.0,71.0,52.5,1
40,73,73,1223,2.0,3.0,1.0,84.0,69.0,72.0,72.0,76.0,70.0,72.0,41.5,1
27,81,83,1222,1.0,3.0,1.0,93.0,82.0,78.0,73.0,82.0,86.0,81.0,44.0,1
31,71,71,1222,1.0,2.0,1.0,88.0,72.0,69.0,68.0,71.0,71.0,71.0,59.0,1
34,75,75,1220,3.0,2.0,1.0,101.0,76.0,77.0,73.0,73.0,74.0,75.0,47.5,1
36,78,78,1219,2.0,2.0,1.0,79.0,77.0,79.0,68.0,79.0,76.0,78.0,43.5,1
25,75,79,1219,1.0,3.0,1.0,80.0,79.0,75.0,73.0,73.0,74.0,75.0,53.0,1
25,70,75,1218,1.0,3.0,1.0,71.0,67.0,70.0,67.0,67.0,72.0,70.0,36.5,1
38,74,74,1218,2.0,3.0,1.0,83.0,74.0,72.0,71.0,76.0,74.0,74.0,39.5,1
26,68,69,1218,2.0,3.0,1.0,84.0,69.0,67.0,69.0,66.0,71.0,68.0,46.5,1
27,77,79,1217,2.0,3.0,1.0,90.0,77.0,74.0,77.0,74.0,80.0,77.0,47.0,1
34,75,75,1216,1.0,2.0,1.0,79.0,76.0,72.0,76.0,74.0,75.0,75.0,42.5,1
30,71,71,1216,1.0,4.0,1.0,90.0,70.0,70.0,76.0,71.0,72.0,71.0,47.5,1
26,80,83,1215,1.0,2.0,1.0,78.0,82.0,77.0,74.0,77.0,84.0,80.0,43.5,1
38,69,69,1215,2.0,3.0,1.0,83.0,66.0,67.0,62.0,70.0,67.0,69.0,52.5,0
24,79,86,1214,2.0,3.0,1.0,83.0,80.0,74.0,70.0,78.0,82.0,79.0,44.5,0
27,81,84,1214,1.0,3.0,1.0,91.0,82.0,76.0,75.0,83.0,84.0,81.0,30.5,1
32,73,73,1209,2.0,5.0,1.0,78.0,74.0,73.0,69.0,71.0,70.0,73.0,39.0,1
32,69,69,1209,1.0,2.0,1.0,82.0,68.0,67.0,70.0,67.0,68.0,69.0,50.5,1
33,73,73,1208,2.0,2.0,1.0,75.0,75.0,60.0,75.0,71.0,81.0,73.0,43.5,1
26,70,73,1206,1.0,3.0,1.0,81.0,69.0,67.0,68.0,65.0,71.0,70.0,43.5,1
36,77,77,1206,2.0,2.0,1.0,83.0,79.0,71.0,79.0,77.0,76.0,77.0,40.0,1
28,77,80,1204,1.0,2.0,1.0,83.0,78.0,77.0,67.0,74.0,80.0,77.0,45.5,1
27,68,70,1204,1.0,2.0,1.0,81.0,68.0,70.0,67.0,65.0,67.0,68.0,47.0,0
34,75,75,1203,1.0,3.0,1.0,86.0,72.0,72.0,75.0,77.0,77.0,75.0,40.0,1
39,77,77,1203,3.0,3.0,1.0,89.0,73.0,76.0,71.0,79.0,75.0,77.0,44.0,1
35,75,75,1202,2.0,3.0,1.0,75.0,75.0,72.0,76.0,73.0,77.0,75.0,45.5,1
29,77,77,1201,1.0,2.0,1.0,75.0,79.0,75.0,71.0,75.0,80.0,77.0,47.5,0
40,76,76,1200,2.0,2.0,1.0,76.0,78.0,76.0,66.0,75.0,78.0,75.0,44.0,1
27,75,79,1200,1.0,2.0,1.0,84.0,74.0,76.0,72.0,76.0,76.0,75.0,36.5,1
34,75,75,1198,1.0,3.0,1.0,78.0,77.0,72.0,67.0,73.0,76.0,75.0,42.5,1
38,87,90,1196,4.0,1.0,1.0,90.0,83.0,88.0,62.0,92.0,83.0,87.0,59.5,1
24,75,80,1195,1.0,5.0,1.0,88.0,75.0,65.0,71.0,76.0,85.0,75.0,47.5,1
33,75,75,1195,2.0,5.0,1.0,93.0,75.0,71.0,64.0,74.0,79.0,75.0,30.5,1
32,79,79,1195,2.0,3.0,1.0,80.0,82.0,72.0,77.0,77.0,84.0,79.0,34.0,1
27,74,76,1192,1.0,2.0,1.0,84.0,75.0,73.0,66.0,72.0,75.0,74.0,42.0,1
21,77,85,1192,1.0,2.0,1.0,74.0,79.0,76.0,73.0,73.0,81.0,77.0,36.0,0
30,73,73,1191,2.0,3.0,1.0,90.0,72.0,71.0,73.0,74.0,75.0,73.0,43.5,1
33,79,79,1190,2.0,3.0,1.0,82.0,78.0,77.0,77.0,78.0,80.0,79.0,49.0,1
35,74,74,1189,3.0,3.0,1.0,89.0,71.0,79.0,61.0,77.0,71.0,74.0,39.0,1
24,78,81,1187,1.0,2.0,1.0,83.0,80.0,73.0,73.0,76.0,82.0,78.0,52.0,1
36,73,73,1187,1.0,2.0,1.0,76.0,72.0,69.0,68.0,73.0,74.0,73.0,31.0,0
28,74,74,1183,1.0,3.0,1.0,88.0,75.0,72.0,66.0,73.0,75.0,74.0,45.0,1
25,70,76,1183,1.0,2.0,1.0,85.0,74.0,72.0,75.0,68.0,70.0,70.0,43.5,1
33,68,68,1183,2.0,1.0,1.0,81.0,68.0,66.0,65.0,69.0,66.0,68.0,49.0,1
28,72,73,1182,1.0,2.0,1.0,80.0,73.0,70.0,70.0,70.0,72.0,72.0,50.0,0
33,73,73,1182,1.0,2.0,1.0,80.0,74.0,69.0,76.0,69.0,77.0,73.0,46.0,1
28,75,76,1181,1.0,2.0,1.0,90.0,77.0,73.0,68.0,75.0,77.0,75.0,36.0,1
28,73,75,1180,1.0,2.0,1.0,79.0,73.0,71.0,72.0,73.0,74.0,73.0,40.0,1
24,65,73,1180,1.0,3.0,1.0,75.0,67.0,61.0,65.0,63.0,68.0,65.0,57.5,1
31,76,76,1176,1.0,2.0,1.0,90.0,77.0,74.0,73.0,74.0,78.0,76.0,53.0,1
36,69,69,1175,2.0,3.0,1.0,90.0,66.0,67.0,74.0,71.0,65.0,68.0,37.5,1
34,74,74,1171,2.0,3.0,1.0,90.0,76.0,74.0,77.0,74.0,71.0,74.0,40.5,1
24,73,80,1171,1.0,3.0,1.0,81.0,76.0,70.0,72.0,69.0,75.0,73.0,47.5,1
37,72,82,1170,2.0,3.0,1.0,78.0,75.0,73.0,56.0,73.0,76.0,72.0,52.0,0
33,67,67,1169,1.0,3.0,1.0,91.0,68.0,62.0,66.0,66.0,68.0,67.0,45.0,1
30,75,76,1169,2.0,2.0,1.0,84.0,78.0,72.0,54.0,74.0,81.0,75.0,51.0,1
29,83,85,1168,2.0,2.0,1.0,86.0,83.0,82.0,78.0,81.0,84.0,83.0,34.5,1
22,70,78,1167,1.0,3.0,1.0,77.0,70.0,70.0,69.0,67.0,72.0,70.0,47.0,1
38,63,63,1166,1.0,1.0,1.0,81.0,61.0,61.0,54.0,73.0,59.0,63.0,30.5,1
33,67,67,1166,1.0,3.0,1.0,90.0,68.0,66.0,64.0,67.0,65.0,67.0,50.5,1
38,70,70,1166,1.0,3.0,1.0,71.0,70.0,68.0,70.0,72.0,67.0,70.0,44.0,1
22,76,83,1164,1.0,2.0,1.0,82.0,77.0,74.0,65.0,74.0,78.0,76.0,55.0,1
25,74,80,1162,1.0,2.0,1.0,82.0,74.0,71.0,70.0,72.0,76.0,74.0,41.0,1
25,69,73,1161,1.0,3.0,1.0,72.0,67.0,65.0,72.0,69.0,69.0,69.0,45.5,1
36,81,81,1161,4.0,2.0,1.0,90.0,77.0,82.0,68.0,83.0,79.0,79.0,36.5,0
30,66,66,1160,1.0,3.0,1.0,79.0,64.0,66.0,70.0,67.0,64.0,66.0,35.0,1
37,75,75,1160,2.0,2.0,1.0,92.0,80.0,72.0,60.0,80.0,77.0,75.0,38.0,1
22,65,73,1159,1.0,3.0,1.0,79.0,63.0,63.0,63.0,63.0,69.0,65.0,62.5,1
23,79,84,1158,1.0,3.0,1.0,88.0,80.0,78.0,77.0,74.0,83.0,79.0,26.0,1
30,79,80,1155,2.0,3.0,1.0,78.0,79.0,77.0,77.0,79.0,80.0,79.0,42.0,0
33,79,79,1155,2.0,2.0,1.0,81.0,80.0,74.0,64.0,77.0,82.0,79.0,28.0,1
24,77,82,1153,2.0,2.0,1.0,78.0,78.0,74.0,73.0,77.0,82.0,77.0,29.0,0
35,70,70,1153,2.0,3.0,1.0,91.0,69.0,70.0,64.0,71.0,69.0,70.0,41.0,1
24,63,70,1153,1.0,3.0,1.0,77.0,63.0,62.0,59.0,57.0,69.0,63.0,44.5,1
35,65,65,1152,1.0,2.0,1.0,86.0,65.0,62.0,66.0,65.0,64.0,65.0,39.0,1
26,71,74,1150,1.0,3.0,1.0,89.0,73.0,69.0,62.0,70.0,72.0,71.0,45.5,1
37,75,83,1149,3.0,3.0,1.0,80.0,75.0,77.0,73.0,78.0,73.0,75.0,38.5,1
32,68,68,1148,1.0,3.0,1.0,87.0,70.0,67.0,65.0,65.0,68.0,68.0,53.5,1
27,65,67,1147,1.0,3.0,1.0,78.0,65.0,62.0,63.0,64.0,66.0,65.0,45.5,1
35,69,69,1145,1.0,2.0,1.0,94.0,70.0,65.0,74.0,69.0,70.0,69.0,38.0,0
27,74,78,1144,1.0,3.0,1.0,82.0,77.0,68.0,69.0,72.0,79.0,74.0,48.5,1
29,73,73,1144,1.0,1.0,1.0,80.0,75.0,71.0,65.0,70.0,76.0,73.0,48.5,1
32,64,64,1144,1.0,2.0,1.0,85.0,65.0,60.0,55.0,62.0,66.0,64.0,39.0,1
27,65,67,1142,1.0,3.0,1.0,95.0,66.0,64.0,67.0,66.0,65.0,65.0,43.5,1
24,75,80,1142,1.0,2.0,1.0,78.0,79.0,69.0,72.0,75.0,80.0,75.0,40.0,1
